,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
274,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999998,1.000000,0.999998,0.999996,0.999994,0.999993,0.999993,0.999991,0.999987,0.999984,0.999980,0.999975,0.999970,0.999964,0.999958,0.999950,0.999942,0.999932,0.999919,0.999907,0.999895,0.999878,0.999865,0.999845,0.999826,0.999810,0.999783,0.999762,0.999740,0.999710,0.999667,0.999655,0.999630,0.999585,0.999551,0.999498,0.999483,0.999400,0.999374,0.999343,0.999292,0.999244,0.999150,0.999139,0.998986,0.999019,0.998952,0.998868,0.998797,0.998762,0.998625,0.998639,0.998527,0.998459,0.998315,0.998217,0.998192,0.998101,0.998120,0.997978,0.996916,0.997528,0.997177,0.996798,0.997119,0.997155,0.996989,0.995503,0.996242,0.996668,0.994681,0.995368,0.992867,0.993660,0.993989,0.994852,0.994901,0.994147,0.987773,0.990805,0.983488,0.989118,0.991902,0.949613,0.979932,0.999796,0.513353,0.556054
273,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999998,1.000000,0.999998,0.999996,0.999994,0.999993,0.999993,0.999991,0.999986,0.999983,0.999979,0.999974,0.999969,0.999963,0.999956,0.999948,0.999940,0.999929,0.999916,0.999904,0.999891,0.999874,0.999861,0.999840,0.999821,0.999804,0.999777,0.999755,0.999732,0.999702,0.999658,0.999646,0.999620,0.999574,0.999539,0.999485,0.999469,0.999385,0.999358,0.999326,0.999274,0.999226,0.999129,0.999118,0.998963,0.998995,0.998928,0.998842,0.998770,0.998734,0.998594,0.998608,0.998494,0.998425,0.998278,0.998179,0.998153,0.998060,0.998079,0.997935,0.996855,0.997477,0.997120,0.996735,0.997061,0.997099,0.996929,0.995420,0.996171,0.996603,0.994586,0.995283,0.992747,0.993551,0.993884,0.994761,0.994810,0.994045,0.987591,0.990659,0.983257,0.988948,0.991767,0.949130,0.979653,0.999789,0.513353,0.556054
272,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999998,1.000000,0.999998,0.999996,0.999993,0.999993,0.999992,0.999990,0.999986,0.999982,0.999978,0.999973,0.999968,0.999961,0.999955,0.999946,0.999938,0.999927,0.999913,0.999901,0.999888,0.999870,0.999856,0.999835,0.999816,0.999798,0.999771,0.999748,0.999725,0.999693,0.999649,0.999636,0.999610,0.999563,0.999527,0.999471,0.999456,0.999370,0.999342,0.999310,0.999256,0.999207,0.999108,0.999097,0.998938,0.998972,0.998902,0.998815,0.998741,0.998705,0.998563,0.998577,0.998461,0.998391,0.998240,0.998140,0.998113,0.998019,0.998038,0.997891,0.996793,0.997426,0.997063,0.996672,0.997003,0.997041,0.996869,0.995336,0.996098,0.996537,0.994489,0.995197,0.992625,0.993440,0.993778,0.994667,0.994717,0.993942,0.987407,0.990511,0.983022,0.988776,0.991630,0.948642,0.979370,0.999783,0.513353,0.556054
271,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999998,1.000000,0.999998,0.999995,0.999993,0.999993,0.999992,0.999990,0.999985,0.999982,0.999977,0.999972,0.999967,0.999960,0.999953,0.999944,0.999936,0.999925,0.999910,0.999898,0.999884,0.999866,0.999852,0.999830,0.999810,0.999792,0.999764,0.999741,0.999717,0.999685,0.999639,0.999626,0.999599,0.999551,0.999515,0.999457,0.999441,0.999354,0.999325,0.999292,0.999238,0.999187,0.999087,0.999075,0.998913,0.998947,0.998877,0.998787,0.998712,0.998675,0.998530,0.998545,0.998427,0.998355,0.998202,0.998099,0.998072,0.997977,0.997996,0.997847,0.996729,0.997373,0.997004,0.996607,0.996943,0.996982,0.996807,0.995249,0.996024,0.996470,0.994391,0.995109,0.992501,0.993327,0.993670,0.994572,0.994622,0.993836,0.987220,0.990360,0.982785,0.988600,0.991490,0.948150,0.979084,0.999776,0.513353,0.556054
270,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999998,0.999995,0.999993,0.999992,0.999992,0.999990,0.999984,0.999981,0.999976,0.999971,0.999965,0.999958,0.999952,0.999942,0.999933,0.999922,0.999907,0.999895,0.999881,0.999862,0.999847,0.999825,0.999805,0.999786,0.999757,0.999733,0.999709,0.999676,0.999629,0.999616,0.999588,0.999539,0.999502,0.999443,0.999427,0.999337,0.999308,0.999274,0.999219,0.999167,0.999065,0.999053,0.998887,0.998922,0.998850,0.998759,0.998683,0.998645,0.998497,0.998512,0.998392,0.998319,0.998163,0.998058,0.998031,0.997933,0.997953,0.997801,0.996665,0.997319,0.996944,0.996541,0.996882,0.996922,0.996744,0.995162,0.995948,0.996401,0.994291,0.995020,0.992375,0.993212,0.993560,0.994475,0.994526,0.993729,0.987030,0.990207,0.982544,0.988423,0.991348,0.947654,0.978794,0.999769,0.513353,0.556054
269,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999998,0.999995,0.999993,0.999992,0.999991,0.999989,0.999984,0.999980,0.999975,0.999970,0.999964,0.999957,0.999950,0.999940,0.999931,0.999919,0.999904,0.999892,0.999877,0.999858,0.999843,0.999820,0.999799,0.999780,0.999750,0.999726,0.999701,0.999667,0.999619,0.999605,0.999577,0.999527,0.999489,0.999429,0.999412,0.999320,0.999290,0.999256,0.999199,0.999146,0.999042,0.999030,0.998861,0.998897,0.998823,0.998731,0.998652,0.998614,0.998463,0.998478,0.998356,0.998282,0.998123,0.998016,0.997988,0.997889,0.997910,0.997754,0.996598,0.997264,0.996883,0.996474,0.996820,0.996861,0.996679,0.995072,0.995871,0.996331,0.994189,0.994929,0.992247,0.993096,0.993447,0.994376,0.994429,0.993620,0.986838,0.990052,0.982300,0.988242,0.991204,0.947153,0.978499,0.999762,0.513353,0.556054
268,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999998,0.999995,0.999992,0.999992,0.999991,0.999989,0.999983,0.999980,0.999975,0.999969,0.999963,0.999955,0.999948,0.999938,0.999929,0.999917,0.999901,0.999888,0.999873,0.999853,0.999838,0.999815,0.999793,0.999774,0.999743,0.999718,0.999692,0.999657,0.999609,0.999594,0.999565,0.999514,0.999475,0.999414,0.999397,0.999303,0.999273,0.999238,0.999180,0.999125,0.999019,0.999006,0.998834,0.998871,0.998796,0.998701,0.998621,0.998582,0.998429,0.998444,0.998319,0.998244,0.998082,0.997974,0.997945,0.997844,0.997865,0.997707,0.996531,0.997208,0.996820,0.996405,0.996757,0.996798,0.996613,0.994981,0.995793,0.996259,0.994085,0.994836,0.992117,0.992977,0.993334,0.994276,0.994329,0.993509,0.986643,0.989894,0.982052,0.988059,0.991057,0.946648,0.978201,0.999755,0.513353,0.556054
267,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999998,0.999994,0.999992,0.999991,0.999991,0.999988,0.999982,0.999979,0.999974,0.999967,0.999962,0.999954,0.999946,0.999936,0.999927,0.999914,0.999898,0.999884,0.999869,0.999849,0.999833,0.999809,0.999787,0.999767,0.999736,0.999710,0.999684,0.999648,0.999598,0.999583,0.999554,0.999501,0.999461,0.999399,0.999381,0.999285,0.999254,0.999218,0.999159,0.999104,0.998995,0.998982,0.998807,0.998844,0.998768,0.998671,0.998590,0.998550,0.998393,0.998409,0.998282,0.998205,0.998040,0.997930,0.997901,0.997798,0.997819,0.997658,0.996462,0.997151,0.996756,0.996335,0.996692,0.996735,0.996547,0.994888,0.995713,0.996186,0.993979,0.994742,0.991985,0.992856,0.993218,0.994174,0.994228,0.993396,0.986445,0.989734,0.981801,0.987872,0.990908,0.946137,0.977899,0.999747,0.513353,0.556054
266,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999997,0.999994,0.999992,0.999991,0.999990,0.999988,0.999982,0.999978,0.999973,0.999966,0.999960,0.999952,0.999945,0.999934,0.999924,0.999911,0.999895,0.999881,0.999865,0.999844,0.999828,0.999803,0.999780,0.999760,0.999728,0.999701,0.999675,0.999638,0.999587,0.999572,0.999541,0.999488,0.999447,0.999383,0.999365,0.999267,0.999235,0.999199,0.999138,0.999082,0.998971,0.998958,0.998779,0.998817,0.998739,0.998640,0.998557,0.998516,0.998357,0.998373,0.998244,0.998165,0.997998,0.997885,0.997855,0.997751,0.997772,0.997609,0.996392,0.997093,0.996691,0.996264,0.996626,0.996670,0.996478,0.994794,0.995631,0.996112,0.993872,0.994646,0.991851,0.992733,0.993100,0.994070,0.994125,0.993281,0.986244,0.989572,0.981547,0.987683,0.990757,0.945623,0.977592,0.999739,0.513353,0.556054
265,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999997,0.999994,0.999991,0.999991,0.999990,0.999987,0.999981,0.999977,0.999972,0.999965,0.999959,0.999951,0.999943,0.999932,0.999921,0.999908,0.999891,0.999877,0.999861,0.999839,0.999822,0.999797,0.999774,0.999753,0.999720,0.999693,0.999665,0.999628,0.999575,0.999560,0.999529,0.999474,0.999433,0.999367,0.999349,0.999249,0.999216,0.999179,0.999117,0.999059,0.998946,0.998933,0.998750,0.998789,0.998709,0.998609,0.998524,0.998482,0.998320,0.998336,0.998204,0.998125,0.997954,0.997840,0.997809,0.997703,0.997725,0.997558,0.996321,0.997033,0.996625,0.996191,0.996559,0.996603,0.996409,0.994698,0.995548,0.996036,0.993762,0.994548,0.991714,0.992608,0.992980,0.993964,0.994020,0.993164,0.986040,0.989406,0.981289,0.987491,0.990603,0.945104,0.977282,0.999731,0.513353,0.556054
264,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999997,0.999994,0.999991,0.999990,0.999989,0.999987,0.999980,0.999976,0.999970,0.999964,0.999957,0.999949,0.999941,0.999930,0.999919,0.999905,0.999888,0.999873,0.999856,0.999834,0.999817,0.999791,0.999767,0.999746,0.999712,0.999684,0.999656,0.999617,0.999564,0.999548,0.999516,0.999460,0.999418,0.999350,0.999332,0.999229,0.999196,0.999158,0.999095,0.999036,0.998920,0.998907,0.998720,0.998760,0.998679,0.998576,0.998490,0.998448,0.998282,0.998299,0.998165,0.998083,0.997909,0.997793,0.997762,0.997654,0.997676,0.997507,0.996248,0.996973,0.996557,0.996117,0.996491,0.996536,0.996338,0.994600,0.995463,0.995959,0.993651,0.994448,0.991575,0.992481,0.992858,0.993857,0.993913,0.993045,0.985833,0.989239,0.981028,0.987296,0.990446,0.944580,0.976967,0.999723,0.513353,0.556054
263,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999997,1.000000,0.999997,0.999993,0.999990,0.999990,0.999989,0.999986,0.999980,0.999975,0.999969,0.999962,0.999956,0.999947,0.999939,0.999927,0.999916,0.999902,0.999884,0.999869,0.999852,0.999829,0.999811,0.999785,0.999760,0.999738,0.999703,0.999675,0.999646,0.999607,0.999552,0.999536,0.999503,0.999446,0.999402,0.999333,0.999314,0.999210,0.999176,0.999137,0.999073,0.999012,0.998894,0.998880,0.998690,0.998730,0.998648,0.998543,0.998456,0.998412,0.998244,0.998261,0.998124,0.998041,0.997864,0.997745,0.997714,0.997604,0.997626,0.997454,0.996174,0.996911,0.996488,0.996042,0.996421,0.996467,0.996265,0.994500,0.995377,0.995881,0.993537,0.994347,0.991434,0.992352,0.992733,0.993747,0.993804,0.992925,0.985623,0.989068,0.980763,0.987099,0.990287,0.944051,0.976648,0.999714,0.513353,0.556054
262,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999996,1.000000,0.999997,0.999993,0.999990,0.999989,0.999988,0.999986,0.999979,0.999974,0.999968,0.999961,0.999954,0.999945,0.999936,0.999925,0.999913,0.999899,0.999880,0.999865,0.999847,0.999824,0.999805,0.999778,0.999753,0.999730,0.999695,0.999665,0.999636,0.999596,0.999539,0.999523,0.999490,0.999431,0.999386,0.999316,0.999297,0.999190,0.999155,0.999115,0.999049,0.998988,0.998867,0.998853,0.998659,0.998700,0.998616,0.998510,0.998420,0.998376,0.998204,0.998221,0.998082,0.997998,0.997817,0.997697,0.997664,0.997553,0.997575,0.997400,0.996098,0.996848,0.996418,0.995965,0.996350,0.996396,0.996192,0.994398,0.995289,0.995800,0.993422,0.994244,0.991290,0.992220,0.992607,0.993636,0.993694,0.992802,0.985410,0.988895,0.980494,0.986898,0.990126,0.943518,0.976325,0.999706,0.513353,0.556054
261,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999996,1.000000,0.999997,0.999993,0.999990,0.999989,0.999988,0.999985,0.999978,0.999973,0.999967,0.999960,0.999952,0.999943,0.999934,0.999922,0.999910,0.999895,0.999877,0.999860,0.999842,0.999818,0.999799,0.999772,0.999745,0.999722,0.999686,0.999656,0.999626,0.999584,0.999527,0.999510,0.999476,0.999416,0.999370,0.999298,0.999278,0.999169,0.999134,0.999093,0.999026,0.998963,0.998840,0.998826,0.998628,0.998670,0.998584,0.998475,0.998384,0.998339,0.998163,0.998181,0.998039,0.997953,0.997770,0.997647,0.997614,0.997500,0.997524,0.997345,0.996020,0.996783,0.996346,0.995886,0.996277,0.996325,0.996116,0.994295,0.995200,0.995719,0.993305,0.994139,0.991144,0.992087,0.992479,0.993522,0.993581,0.992676,0.985193,0.988719,0.980222,0.986694,0.989961,0.942979,0.975997,0.999697,0.513353,0.556054
260,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999996,1.000000,0.999997,0.999993,0.999989,0.999988,0.999988,0.999984,0.999977,0.999972,0.999966,0.999958,0.999951,0.999941,0.999932,0.999919,0.999907,0.999892,0.999873,0.999856,0.999837,0.999813,0.999793,0.999765,0.999738,0.999714,0.999677,0.999646,0.999615,0.999573,0.999514,0.999496,0.999462,0.999400,0.999353,0.999280,0.999260,0.999148,0.999112,0.999070,0.999002,0.998938,0.998812,0.998797,0.998595,0.998638,0.998551,0.998440,0.998346,0.998301,0.998122,0.998140,0.997996,0.997908,0.997721,0.997596,0.997563,0.997447,0.997471,0.997289,0.995942,0.996717,0.996273,0.995806,0.996203,0.996251,0.996040,0.994190,0.995109,0.995635,0.993185,0.994032,0.990996,0.991951,0.992348,0.993407,0.993467,0.992549,0.984974,0.988541,0.979946,0.986486,0.989794,0.942437,0.975665,0.999687,0.513353,0.556054
259,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999996,1.000000,0.999996,0.999992,0.999989,0.999988,0.999987,0.999984,0.999976,0.999971,0.999965,0.999957,0.999949,0.999939,0.999929,0.999917,0.999904,0.999888,0.999868,0.999851,0.999832,0.999807,0.999787,0.999758,0.999730,0.999706,0.999668,0.999636,0.999604,0.999561,0.999500,0.999483,0.999447,0.999384,0.999336,0.999261,0.999240,0.999126,0.999089,0.999047,0.998977,0.998912,0.998783,0.998768,0.998562,0.998606,0.998517,0.998403,0.998308,0.998262,0.998080,0.998098,0.997951,0.997862,0.997672,0.997544,0.997510,0.997392,0.997416,0.997231,0.995861,0.996650,0.996198,0.995725,0.996128,0.996177,0.995961,0.994082,0.995016,0.995550,0.993064,0.993923,0.990845,0.991812,0.992215,0.993289,0.993350,0.992420,0.984752,0.988359,0.979666,0.986276,0.989624,0.941889,0.975328,0.999678,0.513353,0.556054
258,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999996,1.000000,0.999996,0.999992,0.999988,0.999988,0.999986,0.999983,0.999975,0.999970,0.999963,0.999955,0.999947,0.999937,0.999927,0.999914,0.999901,0.999885,0.999864,0.999846,0.999827,0.999801,0.999780,0.999750,0.999722,0.999697,0.999658,0.999625,0.999593,0.999549,0.999487,0.999468,0.999432,0.999368,0.999319,0.999242,0.999221,0.999104,0.999066,0.999023,0.998951,0.998885,0.998754,0.998738,0.998528,0.998573,0.998482,0.998366,0.998270,0.998222,0.998037,0.998056,0.997905,0.997815,0.997621,0.997491,0.997457,0.997337,0.997361,0.997173,0.995779,0.996582,0.996122,0.995641,0.996051,0.996101,0.995882,0.993973,0.994921,0.995464,0.992940,0.993812,0.990692,0.991672,0.992080,0.993170,0.993231,0.992288,0.984526,0.988175,0.979382,0.986062,0.989452,0.941336,0.974987,0.999668,0.513353,0.556054
257,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999995,1.000000,0.999996,0.999992,0.999988,0.999987,0.999986,0.999983,0.999974,0.999969,0.999962,0.999953,0.999945,0.999935,0.999924,0.999911,0.999898,0.999881,0.999860,0.999842,0.999821,0.999795,0.999774,0.999743,0.999714,0.999688,0.999648,0.999615,0.999581,0.999536,0.999472,0.999454,0.999416,0.999351,0.999301,0.999222,0.999201,0.999081,0.999043,0.998999,0.998925,0.998857,0.998724,0.998708,0.998494,0.998539,0.998446,0.998329,0.998230,0.998182,0.997992,0.998012,0.997859,0.997766,0.997569,0.997437,0.997402,0.997280,0.997305,0.997113,0.995696,0.996512,0.996044,0.995557,0.995972,0.996023,0.995800,0.993862,0.994824,0.995375,0.992814,0.993699,0.990536,0.991529,0.991942,0.993048,0.993111,0.992154,0.984297,0.987988,0.979095,0.985845,0.989276,0.940778,0.974642,0.999657,0.513353,0.556054
256,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999995,1.000000,0.999996,0.999991,0.999987,0.999986,0.999985,0.999982,0.999973,0.999968,0.999960,0.999952,0.999943,0.999932,0.999922,0.999908,0.999894,0.999877,0.999855,0.999836,0.999816,0.999788,0.999767,0.999735,0.999705,0.999679,0.999638,0.999604,0.999569,0.999523,0.999458,0.999439,0.999401,0.999333,0.999282,0.999202,0.999180,0.999058,0.999019,0.998973,0.998899,0.998829,0.998693,0.998677,0.998458,0.998504,0.998410,0.998290,0.998189,0.998140,0.997947,0.997967,0.997811,0.997717,0.997516,0.997382,0.997346,0.997222,0.997247,0.997052,0.995611,0.996441,0.995965,0.995470,0.995892,0.995944,0.995717,0.993749,0.994726,0.995285,0.992686,0.993584,0.990377,0.991383,0.991802,0.992924,0.992988,0.992018,0.984064,0.987798,0.978803,0.985625,0.989098,0.940216,0.974291,0.999647,0.513353,0.556054
255,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999995,1.000000,0.999996,0.999991,0.999987,0.999986,0.999985,0.999981,0.999972,0.999967,0.999959,0.999950,0.999941,0.999930,0.999919,0.999905,0.999891,0.999873,0.999850,0.999831,0.999810,0.999782,0.999760,0.999727,0.999696,0.999670,0.999627,0.999592,0.999557,0.999510,0.999443,0.999424,0.999384,0.999316,0.999263,0.999181,0.999158,0.999034,0.998994,0.998948,0.998871,0.998800,0.998661,0.998645,0.998422,0.998469,0.998373,0.998250,0.998147,0.998097,0.997901,0.997921,0.997762,0.997667,0.997462,0.997325,0.997289,0.997162,0.997188,0.996989,0.995524,0.996368,0.995884,0.995382,0.995810,0.995863,0.995633,0.993633,0.994626,0.995194,0.992555,0.993467,0.990216,0.991235,0.991660,0.992798,0.992863,0.991879,0.983829,0.987605,0.978508,0.985402,0.988916,0.939648,0.973936,0.999636,0.513353,0.556054
254,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999995,1.000000,0.999995,0.999990,0.999986,0.999985,0.999984,0.999980,0.999971,0.999965,0.999957,0.999948,0.999939,0.999927,0.999916,0.999901,0.999887,0.999869,0.999846,0.999826,0.999804,0.999775,0.999752,0.999719,0.999687,0.999660,0.999616,0.999581,0.999545,0.999496,0.999428,0.999408,0.999368,0.999297,0.999244,0.999160,0.999137,0.999010,0.998968,0.998921,0.998843,0.998771,0.998629,0.998612,0.998385,0.998433,0.998334,0.998210,0.998105,0.998054,0.997854,0.997874,0.997713,0.997615,0.997407,0.997268,0.997230,0.997102,0.997128,0.996926,0.995435,0.996294,0.995802,0.995293,0.995727,0.995781,0.995547,0.993516,0.994524,0.995100,0.992422,0.993347,0.990052,0.991085,0.991515,0.992670,0.992735,0.991738,0.983589,0.987409,0.978209,0.985175,0.988732,0.939075,0.973576,0.999625,0.513353,0.556054
253,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999995,1.000000,0.999995,0.999990,0.999986,0.999985,0.999983,0.999980,0.999970,0.999964,0.999956,0.999946,0.999937,0.999925,0.999913,0.999898,0.999883,0.999864,0.999841,0.999820,0.999798,0.999768,0.999745,0.999710,0.999678,0.999650,0.999605,0.999569,0.999532,0.999482,0.999412,0.999392,0.999351,0.999279,0.999224,0.999138,0.999114,0.998984,0.998942,0.998894,0.998815,0.998741,0.998596,0.998579,0.998346,0.998396,0.998295,0.998168,0.998061,0.998009,0.997805,0.997827,0.997662,0.997562,0.997350,0.997209,0.997171,0.997040,0.997067,0.996861,0.995345,0.996218,0.995718,0.995201,0.995642,0.995697,0.995459,0.993396,0.994420,0.995005,0.992287,0.993226,0.989886,0.990932,0.991368,0.992539,0.992606,0.991595,0.983347,0.987210,0.977905,0.984944,0.988545,0.938498,0.973212,0.999613,0.513353,0.556054
252,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999994,1.000000,0.999995,0.999989,0.999985,0.999984,0.999983,0.999979,0.999969,0.999963,0.999954,0.999944,0.999935,0.999922,0.999910,0.999894,0.999879,0.999860,0.999835,0.999814,0.999791,0.999761,0.999737,0.999701,0.999668,0.999640,0.999594,0.999556,0.999518,0.999467,0.999396,0.999375,0.999333,0.999259,0.999203,0.999115,0.999091,0.998959,0.998916,0.998866,0.998785,0.998710,0.998562,0.998544,0.998307,0.998358,0.998255,0.998126,0.998017,0.997964,0.997756,0.997778,0.997610,0.997509,0.997293,0.997148,0.997110,0.996977,0.997004,0.996794,0.995253,0.996140,0.995632,0.995108,0.995555,0.995612,0.995369,0.993274,0.994314,0.994908,0.992150,0.993103,0.989716,0.990776,0.991218,0.992406,0.992474,0.991449,0.983100,0.987008,0.977598,0.984710,0.988354,0.937915,0.972842,0.999601,0.513353,0.556054
251,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999994,1.000000,0.999995,0.999989,0.999984,0.999983,0.999982,0.999978,0.999968,0.999961,0.999952,0.999942,0.999932,0.999919,0.999907,0.999891,0.999875,0.999855,0.999830,0.999809,0.999785,0.999753,0.999729,0.999692,0.999658,0.999629,0.999582,0.999543,0.999505,0.999452,0.999379,0.999358,0.999315,0.999240,0.999182,0.999092,0.999068,0.998932,0.998888,0.998838,0.998755,0.998678,0.998527,0.998509,0.998268,0.998319,0.998215,0.998082,0.997971,0.997917,0.997705,0.997728,0.997556,0.997454,0.997234,0.997087,0.997048,0.996912,0.996940,0.996726,0.995159,0.996062,0.995545,0.995013,0.995467,0.995524,0.995278,0.993150,0.994206,0.994809,0.992010,0.992977,0.989544,0.990618,0.991066,0.992271,0.992340,0.991300,0.982851,0.986803,0.977286,0.984473,0.988161,0.937327,0.972467,0.999589,0.513353,0.556054
250,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999994,1.000000,0.999995,0.999989,0.999984,0.999983,0.999981,0.999977,0.999966,0.999960,0.999951,0.999940,0.999930,0.999917,0.999904,0.999887,0.999871,0.999850,0.999825,0.999802,0.999778,0.999745,0.999720,0.999683,0.999648,0.999618,0.999570,0.999530,0.999491,0.999437,0.999362,0.999340,0.999296,0.999219,0.999161,0.999069,0.999044,0.998905,0.998860,0.998809,0.998724,0.998645,0.998491,0.998473,0.998227,0.998279,0.998173,0.998038,0.997925,0.997870,0.997654,0.997676,0.997502,0.997397,0.997174,0.997024,0.996984,0.996846,0.996874,0.996657,0.995063,0.995981,0.995455,0.994916,0.995377,0.995435,0.995184,0.993024,0.994096,0.994708,0.991867,0.992849,0.989369,0.990457,0.990911,0.992134,0.992203,0.991149,0.982597,0.986594,0.976970,0.984231,0.987964,0.936734,0.972088,0.999576,0.513353,0.556054
249,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999993,1.000000,0.999994,0.999988,0.999983,0.999982,0.999981,0.999976,0.999965,0.999958,0.999949,0.999938,0.999927,0.999914,0.999901,0.999883,0.999867,0.999845,0.999819,0.999796,0.999771,0.999738,0.999712,0.999674,0.999638,0.999607,0.999557,0.999517,0.999476,0.999421,0.999344,0.999322,0.999277,0.999198,0.999139,0.999044,0.999019,0.998877,0.998831,0.998779,0.998692,0.998612,0.998455,0.998436,0.998185,0.998238,0.998130,0.997992,0.997877,0.997821,0.997601,0.997624,0.997447,0.997340,0.997112,0.996960,0.996919,0.996779,0.996808,0.996587,0.994965,0.995899,0.995364,0.994817,0.995285,0.995345,0.995089,0.992895,0.993984,0.994605,0.991722,0.992718,0.989192,0.990293,0.990753,0.991994,0.992064,0.990996,0.982340,0.986382,0.976649,0.983986,0.987764,0.936135,0.971703,0.999563,0.513353,0.556054
248,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999993,1.000000,0.999994,0.999988,0.999982,0.999981,0.999980,0.999975,0.999964,0.999957,0.999947,0.999935,0.999925,0.999911,0.999897,0.999879,0.999862,0.999840,0.999813,0.999790,0.999764,0.999729,0.999703,0.999664,0.999627,0.999595,0.999545,0.999503,0.999461,0.999405,0.999326,0.999304,0.999258,0.999177,0.999116,0.999019,0.998993,0.998849,0.998802,0.998748,0.998660,0.998578,0.998417,0.998399,0.998142,0.998197,0.998086,0.997946,0.997828,0.997771,0.997547,0.997571,0.997390,0.997281,0.997049,0.996894,0.996853,0.996710,0.996739,0.996514,0.994866,0.995815,0.995272,0.994716,0.995191,0.995252,0.994992,0.992764,0.993870,0.994500,0.991575,0.992586,0.989011,0.990126,0.990592,0.991851,0.991923,0.990840,0.982079,0.986167,0.976325,0.983738,0.987561,0.935532,0.971313,0.999550,0.513353,0.556054
247,0,1.000000,1.000000,1.000000,1.000000,1.000000,0.999993,1.000000,0.999994,0.999987,0.999981,0.999980,0.999979,0.999974,0.999962,0.999955,0.999945,0.999933,0.999922,0.999907,0.999894,0.999875,0.999857,0.999835,0.999807,0.999783,0.999756,0.999721,0.999694,0.999654,0.999616,0.999583,0.999531,0.999489,0.999446,0.999388,0.999308,0.999285,0.999237,0.999155,0.999093,0.998994,0.998967,0.998819,0.998772,0.998717,0.998627,0.998543,0.998379,0.998360,0.998098,0.998154,0.998041,0.997898,0.997778,0.997720,0.997492,0.997516,0.997332,0.997221,0.996985,0.996827,0.996785,0.996640,0.996670,0.996441,0.994764,0.995730,0.995177,0.994614,0.995096,0.995158,0.994894,0.992631,0.993754,0.994393,0.991425,0.992450,0.988827,0.989957,0.990429,0.991706,0.991779,0.990681,0.981815,0.985949,0.975996,0.983485,0.987354,0.934923,0.970918,0.999536,0.513353,0.556054
